"congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2"
110,"Senate",14922,56,0,"WV",100,0,1,"ROCKEFELLER, John Davison IV (Jay)","xR000361",1937,,-0.326,0.177,-92.70446,0.838,523,50,,-0.28,0.346
110,"Senate",15703,25,0,"WI",100,0,1,"KOHL, Herbert H.","xK000305",1935,,-0.256,-0.406,-63.25436,0.892,551,25,,-0.286,-0.204
110,"Senate",49309,25,0,"WI",100,0,1,"FEINGOLD, Russell Dana","xF000061",1953,,-0.308,-0.951,-165.97253,0.74,551,73,,-0.988,0.152
110,"Senate",15633,68,0,"WY",200,1,1,"THOMAS, Craig Lyle","xT000162",1933,2007,0.446,-0.128,-32.51516,0.766,122,11,,0.541,0.14
110,"Senate",40707,68,0,"WY",200,2,2,"BARRASSO, John A.","xB001261",1952,,0.53,0.23,-72.58236,0.82317,373,33,,0.58,0.329
110,"Senate",49706,68,0,"WY",200,0,1,"ENZI, Michael B.","xE000285",1944,,0.539,0.176,-104.49903,0.82376,539,47,,0.567,0.243
111,"President",99911,99,0,"USA",100,0,0,"OBAMA, Barack","xO000167",1961,,-0.354,-0.203,-16.3706,0.923,203,6,,,
111,"House",20300,41,1,"AL",200,0,1,"BONNER, Jr., Josiah Robins (Jo)","xB001244",1959,,0.367,0.513,-131.69209,0.868,933,46,,0.34,0.68
111,"House",20301,41,3,"AL",200,0,1,"ROGERS, Mike Dennis","xR000575",1958,,0.338,0.445,-186.38673,0.826,975,73,,0.29,0.532
111,"House",20302,41,7,"AL",100,0,1,"DAVIS, Artur","xD000602",1967,,-0.27,0.454,-128.60856,0.853,807,47,,-0.234,0.7
111,"House",20900,41,2,"AL",100,0,1,"BRIGHT, Bobby Neal, Sr.","xB001264",1952,,0.067,0.671,-571.88349,0.546,945,247,,0.069,0.547
111,"House",20901,41,5,"AL",100,0,1,"GRIFFITH, Parker","xG000557",1942,,-0.045,0.522,-196.28558,0.736,639,79,,-0.045,0.541
111,"House",29301,41,6,"AL",200,0,1,"BACHUS, Spencer T., III","xB000013",1947,,0.387,0.228,-172.75462,0.836,962,79,,0.355,0.551
111,"House",29701,41,4,"AL",200,0,1,"ADERHOLT, Robert","xA000055",1965,,0.361,0.588,-153.0409,0.85179,954,56,,0.328,0.623
111,"House",90901,41,5,"AL",200,0,1,"GRIFFITH, Parker","xG000557",1942,,0.385,0.43,-28.07315,0.903,275,11,,0.384,0.416
111,"House",14066,81,1,"AK",200,0,1,"YOUNG, Donald Edwin","xY000033",1933,,0.278,0.011,-516.25794,0.55803,885,190,,0.242,0.642
111,"House",20100,61,6,"AZ",200,0,1,"FLAKE, Jeff","xF000444",1962,,0.855,-0.518,-145.01207,0.85718,941,54,,0.964,-0.265
111,"House",20304,61,2,"AZ",200,0,1,"FRANKS, Trent","xF000448",1957,,0.749,0.087,-108.04206,0.89551,979,54,,0.719,0.126
111,"House",20305,61,7,"AZ",100,0,1,"GRIJALVA, Raúl M.","xG000551",1948,,-0.599,-0.246,-74.7951,0.92312,935,25,,-0.565,-0.314
111,"House",20700,61,5,"AZ",100,0,1,"MITCHELL, Harry E.","xM001167",1940,,-0.056,0.028,-454.39426,0.627,973,220,,0.001,-0.18
111,"House",20701,61,8,"AZ",100,0,1,"GIFFORDS, Gabrielle","xG000554",1970,,-0.11,0.076,-364.84887,0.688,974,167,,-0.08,-0.189
111,"House",20902,61,1,"AZ",100,0,1,"KIRKPATRICK, Ann","xK000368",1950,,-0.161,0.005,-478.19223,0.609,964,197,,-0.066,0.125
111,"House",29101,61,4,"AZ",100,0,1,"PASTOR, Ed","xP000099",1943,,-0.421,0.12,-80.69727,0.92,968,28,,-0.427,-0.047
111,"House",29501,61,3,"AZ",200,0,1,"SHADEGG, John B.","xS000275",1949,,0.749,0.008,-112.85025,0.886,932,40,,0.818,-0.11
111,"House",20101,42,3,"AR",200,0,1,"BOOZMAN, John","xB001236",1950,,0.402,0.245,-128.0648,0.87691,975,56,,0.451,0.057
111,"House",20102,42,4,"AR",100,0,1,"ROSS, Michael Avery","xR000573",1961,,-0.201,0.89,-148.26464,0.859,974,51,,-0.218,0.828
111,"House",29702,42,1,"AR",100,0,1,"BERRY, Robert Marion","xB000420",1942,,-0.293,0.956,-210.59254,0.791,896,83,,-0.301,0.953
111,"House",29703,42,2,"AR",100,0,1,"SNYDER, Victor F.","xS000672",1947,,-0.268,0.055,-144.65869,0.86,961,44,,-0.285,0.068
111,"House",14053,71,13,"CA",100,0,1,"STARK, Fortney Hillman (Pete), Jr.","xS000810",1931,,-0.631,-0.605,-137.18281,0.843,805,38,,-0.502,-0.865
111,"House",14256,71,7,"CA",100,0,1,"MILLER, George","xM000725",1945,,-0.552,-0.398,-54.43466,0.944,953,19,,-0.494,-0.44
111,"House",14280,71,30,"CA",100,0,1,"WAXMAN, Henry Arnold","xW000215",1939,,-0.473,-0.343,-43.64638,0.954,936,14,,-0.5,-0.306
111,"House",14644,71,41,"CA",200,0,1,"LEWIS, Charles Jeremy (Jerry)","xL000274",1934,,0.348,-0.101,-253.83845,0.77,972,115,,0.356,0.514
111,"House",14647,71,3,"CA",200,0,1,"LUNGREN, Daniel Edward","xL000517",1946,,0.497,-0.054,-188.47152,0.824,975,72,,0.468,-0.086
111,"House",14813,71,26,"CA",200,0,1,"DREIER, David Timothy","xD000492",1952,,0.478,-0.084,-209.53884,0.807,978,116,,0.371,0.341
111,"House",15005,71,28,"CA",100,0,1,"BERMAN, Howard Lawrence","xB000410",1941,,-0.404,-0.286,-46.3116,0.952,948,14,,-0.445,-0.003
111,"House",15413,71,24,"CA",200,0,1,"GALLEGLY, Elton W.","xG000021",1944,,0.402,-0.1,-156.55163,0.848,947,73,,0.382,0.219
111,"House",15420,71,2,"CA",200,0,1,"HERGER, Walter William (Wally)","xH000528",1945,,0.551,0.117,-140.20384,0.866,977,62,,0.58,0.004
111,"House",15448,71,8,"CA",100,0,1,"PELOSI, Nancy","xP000197",1940,,-0.491,-0.206,-1.77594,0.97956,86,0,,-0.562,0.099
111,"House",15621,71,46,"CA",200,0,1,"ROHRABACHER, Dana","xR000409",1947,,0.628,-0.411,-284.98863,0.74153,953,99,,0.612,-0.403
111,"House",20103,71,15,"CA",100,0,1,"HONDA, Mike","xH001034",1941,,-0.529,-0.482,-67.74057,0.931,950,27,,-0.534,-0.489
111,"House",20104,71,29,"CA",100,0,1,"SCHIFF, Adam","xS001150",1960,,-0.348,-0.13,-39.20601,0.96094,984,10,,-0.383,0.06
111,"House",20105,71,32,"CA",100,1,1,"SOLIS, Hilda L.","xS001153",1957,,-0.508,-0.312,,,,,,-0.63,0.024
111,"House",20106,71,33,"CA",100,0,1,"WATSON, Diane Edith","xW000794",1933,,-0.531,-0.351,-48.81937,0.948,921,17,,-0.554,-0.266
111,"House",20107,71,49,"CA",200,0,1,"ISSA, Darrell","xI000056",1953,,0.506,-0.088,-165.20948,0.84265,965,69,,0.61,-0.236
111,"House",20108,71,53,"CA",100,0,1,"DAVIS, Susan A.","xD000598",1944,,-0.343,-0.106,-39.73187,0.96019,978,10,,-0.384,0.142
111,"House",20306,71,18,"CA",100,0,1,"CARDOZA, Dennis A.","xC001050",1959,,-0.262,0.609,-128.24059,0.872,937,38,,-0.252,0.463
111,"House",20307,71,21,"CA",200,0,1,"NUNES, Devin","xN000181",1973,,0.448,0.194,-165.05992,0.83527,917,72,,0.565,-0.033
111,"House",20310,71,39,"CA",100,0,1,"SÁNCHEZ, Linda T.","xS001156",1969,,-0.508,-0.15,-32.95762,0.96161,842,9,,-0.522,-0.237
111,"House",20501,71,20,"CA",100,0,1,"COSTA, Jim","xC001059",1952,,-0.187,0.469,-183.40833,0.82493,953,70,,-0.207,0.579
111,"House",20538,71,5,"CA",100,0,1,"MATSUI, Doris","xM001163",1944,,-0.434,-0.175,-37.70572,0.96222,979,11,,-0.468,-0.154
111,"House",20539,71,48,"CA",200,0,1,"CAMPBELL, John (of California)","xC001064",1955,,0.748,-0.415,-170.89383,0.827,897,73,,0.81,-0.506
111,"House",20702,71,11,"CA",100,0,1,"McNERNEY, Jerry","xM001166",1951,,-0.259,-0.145,-176.29014,0.83413,972,67,,-0.194,-0.041
111,"House",20703,71,22,"CA",200,0,1,"MCCARTHY, Kevin","xM001165",1965,,0.461,0.197,-131.44434,0.87053,948,45,,0.485,0.033
111,"House",20752,71,37,"CA",100,0,1,"RICHARDSON, Laura","xR000581",1962,,-0.339,-0.022,-80.45712,0.918,945,31,,-0.364,-0.105
111,"House",20762,71,12,"CA",100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)","xS001175",1950,,-0.383,-0.46,-140.26274,0.85449,892,45,,-0.413,-0.851
111,"House",20903,71,4,"CA",200,0,1,"McCLINTOCK, Tom","xM001177",1956,,0.747,-0.523,-168.88158,0.84244,985,68,,0.745,-0.445
111,"House",20955,71,32,"CA",100,2,2,"CHU, Judy","xC001080",1953,,-0.489,-0.368,-25.18893,0.95909,603,6,,-0.494,-0.375
111,"House",20958,71,10,"CA",100,2,2,"GARAMENDI, John","xG000559",1945,,-0.312,-0.105,-36.50267,0.91299,401,14,,-0.466,-0.129
111,"House",20963,71,52,"CA",200,0,1,"HUNTER, Duncan Duane","xH001048",1976,,0.512,0.14,-144.69222,0.86338,985,62,,0.47,0.259
111,"House",29106,71,35,"CA",100,0,1,"WATERS, Maxine","xW000187",1938,,-0.656,-0.093,-103.04681,0.89272,908,31,,-0.574,-0.659
111,"House",29309,71,6,"CA",100,0,1,"WOOLSEY, Lynn C.","xW000738",1937,,-0.556,-0.529,-69.84845,0.928,939,27,,-0.651,-0.598
111,"House",29312,71,14,"CA",100,0,1,"ESHOO, Anna Georges","xE000215",1942,,-0.382,-0.433,-46.57667,0.95274,962,15,,-0.422,-0.203
111,"House",29313,71,17,"CA",100,0,1,"FARR, Sam","xF000030",1941,,-0.455,-0.219,-68.08688,0.932,968,22,,-0.488,-0.267
111,"House",29315,71,25,"CA",200,0,1,"McKEON, Howard P. (Buck)","xM000508",1938,,0.396,0.208,-164.53137,0.844,970,71,,0.377,0.227
111,"House",29316,71,31,"CA",100,0,1,"BECERRA, Xavier","xB000287",1958,,-0.512,-0.283,-44.35289,0.95448,952,15,,-0.507,-0.056
111,"House",29317,71,34,"CA",100,0,1,"ROYBAL-ALLARD, Lucille","xR000486",1941,,-0.47,-0.195,-46.7552,0.95322,976,15,,-0.503,0.131
111,"House",29318,71,36,"CA",100,0,1,"HARMAN, Jane L.","xH000213",1945,,-0.262,-0.12,-87.15462,0.908,899,26,,-0.355,-0.058
111,"House",29321,71,40,"CA",200,0,1,"ROYCE, Edward Randall","xR000487",1951,,0.661,-0.364,-140.60955,0.86634,980,59,,0.677,-0.356
111,"House",29323,71,44,"CA",200,0,1,"CALVERT, Ken","xC000059",1953,,0.349,0.2,-150.00043,0.85507,958,50,,0.347,0.345
111,"House",29325,71,51,"CA",100,0,1,"FILNER, Bob","xF000116",1942,,-0.652,0.002,-114.75729,0.888,966,34,,-0.556,-0.584
111,"House",29504,71,16,"CA",100,0,1,"LOFGREN, Zoe","xL000397",1947,,-0.401,-0.447,-62.28994,0.93204,885,19,,-0.451,-0.497
111,"House",29505,71,19,"CA",200,0,1,"RADANOVICH, George P.","xR000004",1955,,0.484,0.18,-136.60656,0.835,757,59,,0.463,0.322
111,"House",29508,71,50,"CA",200,0,1,"BILBRAY, Brian P.","xB000461",1951,,0.392,-0.376,-213.93866,0.799,953,102,,0.366,-0.194
111,"House",29705,71,10,"CA",100,1,1,"TAUSCHER, Ellen O'Kane","xT000057",1951,,-0.308,-0.169,-13.2189,0.953,275,4,,-0.368,0.005
111,"House",29707,71,27,"CA",100,0,1,"SHERMAN, Brad","xS000344",1954,,-0.341,-0.148,-80.05725,0.92094,972,29,,-0.448,0.078
111,"House",29709,71,47,"CA",100,0,1,"SANCHEZ, Loretta","xS000030",1960,,-0.367,0.025,-104.6784,0.892,918,32,,-0.331,0.001
111,"House",29774,71,23,"CA",100,0,1,"CAPPS, Lois","xC001036",1938,,-0.389,-0.227,-42.5681,0.957,962,15,,-0.462,-0.087
111,"House",29775,71,45,"CA",200,0,1,"BONO, Mary","xB001228",1961,,0.353,-0.218,-177.6173,0.832,965,77,,0.374,-0.271
111,"House",29778,71,9,"CA",100,0,1,"LEE, Barbara","xL000551",1946,,-0.687,-0.602,-50.28983,0.94922,965,17,,-0.726,-0.613
111,"House",29901,71,1,"CA",100,0,1,"THOMPSON, Michael","xT000460",1951,,-0.396,0.061,-95.21659,0.90732,979,29,,-0.35,-0.102
111,"House",29903,71,38,"CA",100,0,1,"NAPOLITANO, Grace Flores","xN000179",1936,,-0.447,-0.245,-74.12906,0.92569,960,28,,-0.486,-0.343
111,"House",29905,71,42,"CA",200,0,1,"MILLER, Gary G.","xM001139",1948,,0.478,0.222,-159.62039,0.828,845,87,,0.397,0.498
111,"House",29942,71,43,"CA",100,0,1,"BACA, Joe","xB001234",1947,,-0.349,0.292,-44.57093,0.954,955,12,,-0.375,0.337
111,"House",20502,62,3,"CO",100,0,1,"SALAZAR, John","xS001158",1953,,-0.277,0.561,-116.89739,0.884,952,40,,-0.278,0.456
111,"House",20704,62,5,"CO",200,0,1,"LAMBORN, Doug","xL000564",1954,,0.69,0.185,-93.88965,0.90873,981,31,,0.711,0.095
111,"House",20705,62,7,"CO",100,0,1,"PERLMUTTER, Ed","xP000593",1953,,-0.281,0.084,-107.41598,0.89393,958,31,,-0.355,0.333
111,"House",20904,62,2,"CO",100,0,1,"POLIS, Jared","xP000598",1975,,-0.279,-0.696,-158.60735,0.84958,973,44,,-0.371,-0.556
111,"House",20905,62,4,"CO",100,0,1,"MARKEY, Betsy","xM001172",1956,,-0.19,0.385,-215.37512,0.801,971,81,,-0.189,0.404
111,"House",20906,62,6,"CO",200,0,1,"COFFMAN, Mike","xC001077",1955,,0.498,-0.201,-176.54854,0.83406,973,74,,0.564,-0.105
111,"House",29710,62,1,"CO",100,0,1,"DeGETTE, Diana","xD000197",1957,,-0.432,-0.309,-46.1213,0.95242,946,15,,-0.428,-0.035
111,"House",20706,1,2,"CT",100,0,1,"COURTNEY, Joe","xC001069",1953,,-0.344,0.019,-87.73012,0.9137,972,29,,-0.353,0.142
111,"House",20707,1,5,"CT",100,0,1,"MURPHY, Christopher","xM001169",1973,,-0.308,-0.187,-91.37443,0.91028,972,30,,-0.322,-0.061
111,"House",20907,1,4,"CT",100,0,1,"HIMES, James A.","xH001047",1966,,-0.241,-0.259,-213.21157,0.80102,961,81,,-0.195,-0.266
111,"House",29109,1,3,"CT",100,0,1,"DeLAURO, Rosa L.","xD000216",1943,,-0.416,-0.122,-53.90203,0.946,971,18,,-0.448,-0.052
111,"House",29908,1,1,"CT",100,0,1,"LARSON, John B.","xL000557",1948,,-0.4,-0.054,-42.56935,0.95568,939,13,,-0.461,-0.031
111,"House",29327,11,1,"DE",200,0,1,"CASTLE, Michael Newbold","xC000243",1939,,0.229,-0.7,-265.96624,0.764,986,118,,0.263,-0.751
111,"House",13047,43,10,"FL",200,0,1,"YOUNG, Charles William (Bill)","xY000031",1930,2013,0.325,-0.112,-191.36879,0.793,823,88,,0.267,0.202
111,"House",15627,43,6,"FL",200,0,1,"STEARNS, Clifford Bundy","xS000822",1941,,0.554,-0.075,-186.07544,0.827,977,73,,0.554,-0.226
111,"House",15634,43,18,"FL",200,0,1,"ROS-LEHTINEN, Ileana","xR000435",1952,,0.245,-0.226,-193.14999,0.8139,938,80,,0.213,-0.072
111,"House",20110,43,1,"FL",200,0,1,"MILLER, Jefferson B. (Jeff)","xM001144",1959,,0.633,0.155,-140.29606,0.866,972,68,,0.591,0.119
111,"House",20111,43,4,"FL",200,0,1,"CRENSHAW, Ander","xC001045",1944,,0.333,0.337,-159.99904,0.846,954,60,,0.309,0.345
111,"House",20113,43,12,"FL",200,0,1,"PUTNAM, Adam","xP000586",1974,,0.414,0.14,-177.39825,0.826,929,86,,0.316,0.195
111,"House",20313,43,5,"FL",200,0,1,"BROWN-WAITE, Virginia (Ginny)","xB001247",1943,,0.36,0.084,-228.71033,0.775,896,100,,0.341,0.026
111,"House",20316,43,25,"FL",200,0,1,"DIAZ-BALART, Mario","xD000600",1961,,0.277,0.094,-202.23052,0.81076,964,83,,0.233,0.147
111,"House",20358,43,17,"FL",100,0,1,"MEEK, Kendrick B.","xM001148",1966,,-0.363,0.108,-65.87639,0.931,927,25,,-0.328,0.198
111,"House",20503,43,14,"FL",200,0,1,"MACK, Connie, IV","xM001155",1967,,0.601,-0.16,-143.77574,0.86,951,65,,0.59,-0.03
111,"House",20504,43,20,"FL",100,0,1,"WASSERMAN SCHULTZ, Debbie","xW000797",1966,,-0.423,0.069,-44.25412,0.9542,944,14,,-0.425,0.063
111,"House",20708,43,11,"FL",100,0,1,"CASTOR, Kathy","xC001066",1966,,-0.439,0.049,-37.00246,0.96128,937,11,,-0.434,-0.044
111,"House",20709,43,13,"FL",200,0,1,"BUCHANAN, Vernon G.","xB001260",1951,,0.36,-0.147,-193.09971,0.81762,959,92,,0.3,-0.069
111,"House",20711,43,22,"FL",100,0,1,"KLEIN, Ron","xK000366",1957,,-0.265,0,-88.46076,0.912,964,27,,-0.265,-0.059
111,"House",20758,43,9,"FL",200,0,1,"BILIRAKIS, Gus","xB001257",1963,,0.403,0.025,-178.27486,0.83321,977,74,,0.368,-0.012
111,"House",20908,43,8,"FL",100,0,1,"GRAYSON, Alan","xG000556",1958,,-0.363,-0.457,-92.08629,0.909,966,27,,-0.346,-0.182
111,"House",20909,43,15,"FL",200,0,1,"POSEY, Bill","xP000599",1947,,0.511,-0.315,-261.3994,0.76671,984,116,,0.386,0.03
111,"House",20910,43,16,"FL",200,0,1,"ROONEY, Thomas J.","xR000583",1970,,0.459,0.005,-217.53159,0.80039,977,95,,0.454,-0.041
111,"House",20911,43,24,"FL",100,0,1,"KOSMAS, Suzanne M.","xK000370",1944,,-0.163,-0.051,-229.48284,0.79,972,85,,-0.162,-0.064
111,"House",20959,43,19,"FL",100,2,2,"DEUTCH, Theodore E. (Ted)","xD000610",1966,,-0.403,-0.093,-16.34003,0.93113,229,7,,-0.364,-0.004
111,"House",29328,43,3,"FL",100,0,1,"BROWN, Corrine","xB000911",1946,,-0.429,0.192,-65.49288,0.933,939,25,,-0.432,0.134
111,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","xM000689",1943,,0.453,0.137,-178.38781,0.832,973,75,,0.401,0.335
111,"House",29336,43,21,"FL",200,0,1,"DIAZ-BALART, Lincoln","xD000299",1954,,0.243,-0.105,-202.11361,0.803,922,83,,0.221,0.141
111,"House",29337,43,23,"FL",100,0,1,"HASTINGS, Alcee Lamar","xH000324",1936,,-0.564,0.154,-45.84242,0.95066,906,15,,-0.491,-0.064
111,"House",29713,43,2,"FL",100,0,1,"BOYD, F. Allen, Jr.","xB000716",1945,,-0.181,0.414,-180.62708,0.823,925,59,,-0.197,0.322
111,"House",29715,43,19,"FL",100,1,1,"WEXLER, Robert","xW000314",1961,,-0.392,-0.193,-29.93218,0.952,612,11,,-0.447,-0.034
111,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","xL000287",1940,,-0.589,-0.227,-48.01675,0.94386,831,16,,-0.536,-0.401
111,"House",20317,44,8,"GA",100,0,1,"MARSHALL, Jim","xM001146",1948,,-0.119,0.803,-299.73006,0.733,966,136,,-0.135,0.889
111,"House",20319,44,11,"GA",200,0,1,"GINGREY, Phil","xG000550",1942,,0.561,0.272,-166.71608,0.84,957,79,,0.54,0.323
111,"House",20321,44,13,"GA",100,0,1,"SCOTT, David","xS001157",1945,,-0.302,0.174,-81.53447,0.92009,979,22,,-0.395,0.465
111,"House",20505,44,6,"GA",200,0,1,"PRICE, Tom","xP000591",1954,,0.644,-0.073,-137.96866,0.86678,965,63,,0.674,-0.058
111,"House",20506,44,3,"GA",200,0,1,"WESTMORELAND, Lynn A.","xW000796",1950,,0.672,0.189,-112.42085,0.884,911,46,,0.691,0.181
111,"House",20507,44,12,"GA",100,0,1,"BARROW, John","xB001252",1955,,-0.119,0.46,-208.26651,0.807,970,65,,-0.187,0.538
111,"House",20712,44,4,"GA",100,0,1,"JOHNSON, Hank","xJ000288",1954,,-0.469,0.03,-69.42542,0.92836,934,23,,-0.427,0.104
111,"House",20753,44,10,"GA",200,0,1,"BROUN, Paul C., Jr.","xB001262",1946,,0.913,-0.408,-102.48444,0.898,956,32,,0.924,0.02
111,"House",20962,44,9,"GA",200,2,2,"GRAVES, Tom","xG000560",1970,,0.753,-0.057,-17.11578,0.90881,179,7,,0.867,0.053
111,"House",29338,44,1,"GA",200,0,1,"KINGSTON, Jack","xK000220",1955,,0.54,0.302,-203.75006,0.811,971,98,,0.613,0.422
111,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","xB000490",1947,,-0.281,0.473,-87.01003,0.91266,952,24,,-0.34,0.494
111,"House",29341,44,7,"GA",200,0,1,"LINDER, John Elmer","xL000321",1942,,0.559,-0.008,-167.79538,0.831,904,67,,0.651,-0.206
111,"House",99342,44,9,"GA",200,1,1,"DEAL, John Nathan","xD000168",1942,,0.581,0.139,-98.2383,0.845,583,34,,0.606,-0.075
111,"House",15245,82,1,"HI",100,1,1,"ABERCROMBIE, Neil","xA000014",1938,,-0.432,-0.026,-29.75106,0.953,617,10,,-0.465,0.091
111,"House",20713,82,2,"HI",100,0,1,"HIRONO, Mazie","xH001042",1947,,-0.489,-0.085,-44.61704,0.955,969,15,,-0.542,-0.018
111,"House",20961,82,1,"HI",200,2,2,"DJOU, Charles","xD000611",1970,,0.172,-0.181,-74.17922,0.693,202,31,,0.195,-0.405
111,"House",20912,63,1,"ID",100,0,1,"MINNICK, Walt","xM001175",1942,,0.088,-0.484,-542.52141,0.571,969,285,,0.091,-0.612
111,"House",29910,63,2,"ID",200,0,1,"SIMPSON, Michael K.","xS001148",1950,,0.293,0.278,-243.37814,0.77709,965,96,,0.279,0.455
111,"House",15453,21,12,"IL",100,0,1,"COSTELLO, Jerry Francis","xC000794",1949,,-0.317,0.657,-170.11017,0.836,947,60,,-0.288,0.479
111,"House",20115,21,10,"IL",200,0,1,"KIRK, Mark Steven","xK000360",1959,,0.274,-0.647,-240.11557,0.771,921,105,,0.274,-0.591
111,"House",20116,21,15,"IL",200,0,1,"JOHNSON, Timothy V.","xJ000285",1946,,0.264,-0.52,-445.25705,0.627,954,193,,0.398,-0.917
111,"House",20508,21,3,"IL",100,0,1,"LIPINSKI, Daniel","xL000563",1966,,-0.233,0.184,-153.78365,0.85269,965,55,,-0.251,0.564
111,"House",20509,21,8,"IL",100,0,1,"BEAN, Melissa L.","xB001253",1962,,-0.155,-0.063,-375.16424,0.674,952,128,,-0.176,-0.396
111,"House",20715,21,6,"IL",200,0,1,"ROSKAM, Peter","xR000580",1961,,0.433,0.035,-151.72622,0.85437,964,67,,0.482,-0.142
111,"House",20716,21,17,"IL",100,0,1,"HARE, Phil","xH001040",1949,,-0.38,0.155,-53.07832,0.947,977,18,,-0.426,0.233
111,"House",20749,21,14,"IL",100,0,1,"FOSTER, Bill","xF000454",1955,,-0.223,-0.23,-283.65766,0.74934,983,99,,-0.17,-0.23
111,"House",20913,21,11,"IL",100,0,1,"HALVORSON, Deborah L.","xH001044",1958,,-0.183,0.027,-293.49757,0.742,982,95,,-0.181,-0.055
111,"House",20914,21,18,"IL",200,0,1,"SCHOCK, Aaron","xS001179",1981,,0.311,0.185,-193.45607,0.815,946,83,,0.34,0.081
111,"House",20954,21,5,"IL",100,2,2,"QUIGLEY, Mike","xQ000023",1958,,-0.318,-0.299,-116.55112,0.87173,849,38,,-0.306,-0.459
111,"House",29346,21,1,"IL",100,0,1,"RUSH, Bobby L.","xR000515",1946,,-0.478,-0.204,-104.14869,0.89129,905,33,,-0.363,-0.236
111,"House",29348,21,4,"IL",100,0,1,"GUTIÉRREZ, Luis V.","xG000535",1953,,-0.486,-0.261,-96.28583,0.89625,879,35,,-0.45,-0.325
111,"House",29349,21,16,"IL",200,0,1,"MANZULLO, Donald A.","xM001138",1944,,0.51,0,-189.57637,0.823,974,84,,0.509,-0.089
111,"House",29585,21,2,"IL",100,0,1,"JACKSON, Jesse L., Jr.","xJ000283",1965,,-0.538,-0.513,-68.09428,0.932,970,27,,-0.491,-0.203
111,"House",29717,21,7,"IL",100,0,1,"DAVIS, Danny K.","xD000096",1941,,-0.486,-0.258,-63.98758,0.93288,921,24,,-0.464,-0.257
111,"House",29718,21,19,"IL",200,0,1,"SHIMKUS, John M.","xS000364",1958,,0.371,0.135,-199.25021,0.81431,970,92,,0.467,-0.1
111,"House",29911,21,9,"IL",100,0,1,"SCHAKOWSKY, Janice D.","xS001145",1944,,-0.606,-0.265,-48.33954,0.95153,973,22,,-0.518,-0.274
111,"House",29912,21,13,"IL",200,0,1,"BIGGERT, Judy Borg","xB001232",1937,,0.323,-0.372,-226.51537,0.794,980,120,,0.277,-0.117
111,"House",15014,22,5,"IN",200,0,1,"BURTON, Danny Lee","xB001149",1938,,0.585,-0.026,-134.37124,0.871,970,53,,0.564,0.015
111,"House",15124,22,1,"IN",100,0,1,"VISCLOSKY, Peter","xV000108",1949,,-0.402,0.246,-126.93023,0.87793,975,43,,-0.311,0.052
111,"House",20117,22,6,"IN",200,0,1,"PENCE, Mike","xP000587",1959,,0.655,0.088,-98.42769,0.9,931,37,,0.632,0.036
111,"House",20717,22,2,"IN",100,0,1,"DONNELLY, Joe","xD000607",1955,,-0.119,0.434,-290.54119,0.74389,982,147,,-0.096,0.397
111,"House",20718,22,8,"IN",100,0,1,"ELLSWORTH, Brad","xE000289",1958,,-0.106,0.612,-297.60948,0.732,955,142,,-0.108,0.442
111,"House",20757,22,7,"IN",100,0,1,"CARSON, André","xC001072",1974,,-0.426,0.059,-43.42566,0.95666,980,18,,-0.464,0.221
111,"House",21100,22,3,"IN",200,2,2,"STUTZMAN, Marlin","xS001188",1976,,0.742,-0.119,-5.0171,0.91,53,1,,0.789,0.04
111,"House",29350,22,4,"IN",200,0,1,"BUYER, Stephen Earle","xB001203",1958,,0.435,0.192,-176.16393,0.815,862,80,,0.399,0.24
111,"House",29519,22,3,"IN",200,1,1,"SOUDER, Mark Edward","xS001143",1950,,0.435,-0.011,-185.30169,0.777,734,84,,0.431,0.171
111,"House",29914,22,9,"IN",100,0,1,"HILL, Baron P.","xH001030",1953,,-0.121,0.137,-393.32206,0.662,955,189,,-0.062,-0.031
111,"House",20325,31,5,"IA",200,0,1,"KING, Steve","xK000362",1949,,0.618,0.26,-125.18534,0.87869,968,57,,0.666,0.329
111,"House",20719,31,1,"IA",100,0,1,"BRALEY, Bruce","xB001259",1957,,-0.31,-0.205,-87.35178,0.912,944,27,,-0.399,-0.113
111,"House",20720,31,2,"IA",100,0,1,"LOEBSACK, Dave","xL000565",1952,,-0.276,-0.039,-89.80619,0.91122,966,36,,-0.306,-0.166
111,"House",29522,31,4,"IA",200,0,1,"LATHAM, Thomas","xL000111",1948,,0.302,0.308,-179.64721,0.83,966,69,,0.281,0.389
111,"House",29721,31,3,"IA",100,0,1,"BOSWELL, Leonard L.","xB000652",1934,,-0.238,0.289,-94.15713,0.907,964,27,,-0.286,0.247
111,"House",20915,32,2,"KS",200,0,1,"JENKINS, Lynn","xJ000290",1963,,0.522,-0.001,-188.82057,0.82588,987,67,,0.529,-0.301
111,"House",29524,32,4,"KS",200,0,1,"TIAHRT, Todd","xT000260",1951,,0.449,0.341,-174.60369,0.823,897,74,,0.473,0.59
